CD_MUNICIPIO,Soma - QT_VOTOS
8028,1112
8036,79356
8044,1757
8052,1812
8060,1750
8079,6812
8087,2123
8095,5830
8109,1044
8117,1936
8125,697
8133,10528
8141,1573
8150,1453
8168,5352
8176,1515
8184,1607
8192,2548
8206,879
8214,1408
8222,1058
8230,1311
8249,1145
8257,2051
8265,1156
8273,2172
8281,2355
8290,3329
8303,1713
8311,2868
8320,2420
8338,2050
8346,1235
8354,1625
8362,698
8370,2612
8389,2435
8397,1956
8400,2179
8419,2429
8427,729
8435,1186
8443,579
8451,532
8460,1167
8478,2214
8486,1239
8494,22057
8508,2833
8516,1548
8524,497
8532,1740
8540,390
8559,2397
8567,4050
8575,1910
8583,744
8591,2156
8605,2142
8613,7686
8621,2207
8630,2345
8656,1340
8672,4304
8699,11124
8710,2811
8737,1519
8753,2792
8770,5340
8796,7653
8818,1149
8834,931
8850,838
8877,3413
8893,32509
8915,5248
8931,1225
8958,3853
8974,7292
8990,2650
9016,3534
9032,3015
9059,1627
9075,3770
9091,3231
9113,6452
9130,623
9156,806
9172,1653
9199,3152
9210,238285
9237,4920
9253,3412
9270,1707
9296,3605
9318,1310
9334,1839
9350,2398
9377,24352
9393,5850
9415,3635
9431,6606
9458,3011
9474,4049
9490,7598
9512,4716
9539,4720
9555,4489
9571,15347
9598,3103
9610,31734
9636,7836
9652,3485
9679,4361
9695,2856
9717,6313
10006,864
10014,640
10022,636
10030,3351
10049,2437
10057,1612
10065,1023
10073,4800
10081,287
10090,1834
10103,633
10111,936
10120,842
10138,635
10146,669
10154,648
10162,374
10170,570
10189,805
10197,475
10200,755
10219,1535
10227,603
10235,5883
10243,315
10251,475
10260,264
10278,1103
10286,577
10294,3707
10308,704
10316,1005
10324,845
10332,933
10340,400
10359,942
10367,1517
10375,4623
10383,499
10391,3349
10405,623
10413,272
10421,718
10430,7034
10448,402
10456,2275
10464,745
10472,1264
10480,589
10499,831
10502,242
10510,2706
10529,610
10537,3634
10545,1039
10553,483
10561,331
10570,3968
10588,350
10596,761
10600,375
10618,1115
10626,442
10634,1786
10642,291
10650,2189
10669,902
10677,1007
10685,562
10693,1370
10707,226
10715,486
10723,476
10731,6006
10740,710
10758,479
10766,693
10774,8425
10782,719
10790,393
10804,193
10812,510
10820,1256
10839,867
10847,445
10855,1381
10863,683
10871,1129
10880,554
10898,1206
10901,414
10910,574
10928,557
10936,1646
10944,544
10952,675
10960,254
10979,384
10987,1454
10995,1256
11010,1330
11037,1614
11053,654
11070,1956
11088,479
11096,3840
11118,507
11134,4364
11150,3183
11177,527
11193,834
11215,1251
11231,2991
11258,467
11274,1492
11290,792
11312,952
11339,470
11355,1267
11371,416
11398,5162
11410,392
11436,774
11452,812
11479,733
11495,1279
11517,820
11533,30185
11550,1891
11576,5641
11592,11563
11614,1141
11630,1576
11657,4130
11673,9279
11690,1527
11711,287
11738,1367
11754,1365
11770,989
11797,559
11819,628
11835,1036
11851,959
11878,1031
11894,360
11916,712
11932,1227
11959,840
11975,856
11991,2220
12009,652
12017,319
12025,533
12033,666
12041,534
12050,1227
12068,1121
12076,1548
12084,631
12092,1905
12106,530
12114,3159
12122,377
12130,1290
12149,534
12157,1241
12165,383
12173,513
12181,292
12190,160558
12203,418
12211,6079
12220,494
12238,4218
12246,1560
12254,2661
12262,390
12270,500
12289,282
12297,462
12300,340
12319,1086
12327,535
12335,379
12343,368
12351,366
12360,406
12378,322
12386,364
12394,733
12408,683
12416,759
12424,734
12432,421
12440,774
12459,709
12467,415
12475,802
12483,330
12491,654
12505,844
12513,823
12521,326
12530,299
12548,414
12556,306
12564,675
12572,1095
12580,523
12599,312
12602,357
12610,361
12629,375
12637,228
12653,244
12661,385
12670,872
12688,628
12696,397
12700,194
12718,594
12726,1678
12734,535
13005,4735
13013,725
13021,1809
13030,9596
13048,1220
13056,5000
13064,1070
13072,961
13080,2861
13099,1010
13102,1948
13110,458
13129,5704
13137,1776
13145,3526
13153,653
13161,3743
13170,2033
13188,16774
13196,17580
13200,603
13218,13449
13226,18458
13234,4757
13242,3967
13250,1104
13269,672
13277,1926
13285,4234
13293,888
13307,4742
13315,1859
13323,2368
13331,2359
13340,1457
13358,543
13366,607
13374,9367
13382,1941
13390,1529
13404,1918
13412,5078
13420,1618
13439,10115
13447,878
13455,4665
13463,1492
13471,4117
13480,8733
13498,5202
13501,3694
13510,10303
13536,2106
13552,9206
13579,2430
13595,2420
13617,2781
13633,3279
13650,1885
13676,2939
13692,14643
13714,1123
13730,74827
13757,2504
13773,1383
13811,3106
13838,10119
13854,12363
13870,1616
13897,633009
13919,2505
13935,1037
13951,4545
13978,499
13994,2189
14010,5956
14036,1004
14052,2500
14060,1851
14079,3666
14095,7263
14117,10351
14133,3938
14150,1150
14176,4923
14192,4876
14214,1542
14230,2738
14257,1619
14273,10782
14290,17238
14311,2888
14338,2273
14354,1940
14370,1287
14397,4151
14419,6922
14435,2444
14451,779
14478,35858
14494,2949
14516,2718
14532,9010
14559,22496
14575,8100
14591,1235
14613,6362
14630,5901
14656,2001
14672,1993
14680,1287
14699,3913
14710,4377
14737,1882
14753,11243
14770,1263
14796,6594
14818,1791
14834,1593
14850,1660
14877,5693
14893,2806
14915,2709
14931,15370
14958,15994
14974,1734
14990,578
15016,2255
15032,1820
15059,7583
15075,5529
15091,1580
15113,3081
15130,1067
15156,6145
15172,1643
15199,1407
15210,1041
15237,1398
15253,576
15270,16776
15296,9242
15318,3378
15334,5110
15350,2075
15377,13306
15393,1447
15415,3997
15431,1082
15440,1744
15458,4530
15474,7153
15490,13070
15512,804
15539,2273
15555,4395
15571,1098
15598,37230
15610,1681
15636,3856
15652,2985
15679,10400
15695,16204
15717,9276
15733,6095
15750,1073
15776,3731
15792,1831
15814,4185
15830,8215
15857,56677
15873,5691
15881,1931
15890,6285
15911,4633
15920,2271
15938,4190
15954,8404
15970,1318
15989,675
15997,7736
16004,1100
16012,2305
16020,3307
16039,8733
16047,1308
16055,1942
16063,2280
16071,258
16080,1379
16098,1292
16101,541
16110,676
16128,898
16136,1723
16144,669
16152,2368
16160,394
16179,621
16187,296
16195,5311
16209,522
16217,5198
16225,1647
16233,2829
16241,1002
16250,1871
16268,2993
16276,1961
16284,739
16292,1376
16306,1016
16314,807
16330,2463
16357,2304
16373,731
16390,12443
16411,1084
16438,4469
16454,3129
16470,2072
16497,1524
16519,12481
16535,1481
16551,747
16578,466
16594,1257
16616,9038
16632,662
16659,539
16675,1061
16691,2448
16713,9793
16730,910
16756,1573
16772,389
16799,776
16810,5885
16837,1930
16853,2223
16870,3422
16896,2668
16918,1840
16934,341
16950,826
16977,1098
16993,1236
17019,628
17035,2193
17051,740
17078,464
17094,1481
17116,2574
17132,5631
17159,376
17175,526
17191,3123
17213,1063
17230,992
17256,1299
17272,784
17299,2387
17310,2069
17337,1656
17353,1081
17370,438
17396,671
17418,15201
17434,3697
17450,705
17477,1258
17493,2449
17515,529
17531,1525
17558,4977
17574,605
17590,55207
17612,219306
17639,6714
17655,6526
17671,591
17698,895
17710,318
17736,851
17752,1146
17779,5380
17795,60389
17817,2515
17833,965
17850,1786
17876,3920
17892,743
17914,704
17930,1149
17957,2300
17973,1742
17990,318
18015,1658
18031,1568
18058,1942
18074,1467
18090,666
18112,563
18139,429
18155,1441
18171,641
18198,1391
18210,610
18236,6495
18252,682
18279,1729
18295,3948
18317,677
18333,790
18350,778
18376,24301
18392,1010
18414,9504
18430,2621
18457,859
18473,2338
18490,4791
18511,1283
18538,1480
18554,3085
18570,1160
18597,1220
18619,1053
18635,1184
18651,1580
18678,1552
18694,1002
18716,704
18732,536
18759,1712
18775,2999
18791,1351
18813,3440
18830,686
18856,7338
18872,1298
18899,3503
18910,1338
18937,1103
18953,2582
18970,273
18996,581
19003,970
19011,759
19020,1577
19038,621
19046,927
19054,3941
19062,1201
19070,2721
19089,907
19097,1563
19100,738
19119,5875
19127,806
19135,1835
19143,675
19151,1803
19160,987
19178,1445
19186,721
19194,2480
19208,489
19216,3034
19224,563
19232,1183
19240,679
19259,2350
19267,390
19275,491
19283,379
19291,974
19305,597
19313,2664
19321,680
19330,1683
19348,241
19356,1253
19364,578
19372,27977
19380,505
19399,2810
19402,422
19410,1147
19429,539
19437,665
19445,371
19453,268
19461,1288
19470,419
19488,204
19496,1328
19500,337
19518,3505
19526,463
19534,735
19542,515
19550,673
19569,230
19577,2270
19585,235
19593,1190
19607,695
19615,4079
19623,997
19631,1254
19640,341
19658,18523
19666,255
19674,796
19682,394
19690,551
19704,286
19712,2348
19720,328
19739,1282
19747,968
19755,6965
19763,1417
19771,965
19780,1458
19798,489
19801,895
19810,115859
19828,583
19836,218
19844,1249
19852,891
19860,705
19879,4099
19887,663
19895,2183
19909,247
19917,737
19925,293
19933,6782
19941,1523
19950,722
19968,849
19976,1937
19984,596
19992,3389
20001,1302
20010,1198
20036,2258
20052,972
20079,354
20095,1033
20117,526
20133,684
20150,949
20176,622
20192,536
20214,6033
20230,1436
20257,562
20273,12583
20290,2035
20311,382
20338,563
20354,818
20370,3330
20397,5456
20419,2846
20435,2470
20451,1635
20478,2822
20494,813
20516,228326
20532,1297
20559,2362
20575,991
20591,2029
20613,732
20630,496
20656,1147
20672,5965
20699,518
20710,957
20737,3106
20753,504
20770,531
20796,8016
20818,780
20834,3769
20850,2454
20877,1715
20893,2452
20915,1065
20931,390
20958,4177
20974,1608
20990,1196
21016,734
21032,1249
21059,557
21075,385
21091,1021
21113,783
21130,444
21156,436
21172,17506
21199,1979
21210,649
21237,932
21253,5820
21270,2379
21296,3060
21318,2197
21334,1076
21350,733
21377,1428
21393,2913
21415,3632
21431,6338
21458,812
21474,1877
21490,3060
21512,7648
21539,506
21555,2358
21571,1004
21598,4349
21610,454
21636,1902
21652,683
21679,511
21695,2618
21717,346
21733,950
21750,31965
21776,1072
21792,9122
21814,592
21830,514
21857,900
21873,623
21890,667
21911,1817
21938,786
21954,865
21970,444
21997,1411
22012,1923
22039,1897
22055,298
22071,8833
22098,1343
22110,2155
22136,584
22152,321
22179,1126
22195,742
22217,4326
22233,2415
22250,10562
22276,2039
22292,1314
22314,1560
22330,929
22357,1617
22373,664
22390,1821
22411,1098
22438,340
23000,471
23019,4776
23027,3505
23035,2885
23043,1068
23051,3659
23060,2143
23078,3720
23086,1130
23094,4837
23108,1174
23116,1138
23124,1095
23132,5979
23140,2610
23159,2992
23167,663
23175,3949
23183,3006
23191,1460
23205,3863
23213,9004
23221,1590
23230,9790
23248,978
23256,2800
23264,1156
23272,7814
23280,4648
23299,1792
23302,1697
23310,1774
23329,1099
23337,13602
23353,759
23370,10289
23396,2126
23418,4876
23434,5280
23450,7600
23477,1258
23493,817
23515,7781
23531,1999
23558,3394
23574,40592
23590,3196
23612,2911
23639,1281
23655,724
23671,583
23698,3155
23710,1597
23736,3499
23752,1322
23779,1535
23795,20237
23817,83013
23833,4947
23850,799
23876,2505
23892,4695
23914,4414
23930,1369
23957,2158
23973,2524
23990,5142
24015,2589
24031,10999
24058,2591
24074,4785
24090,2105
24112,1565
24139,2519
24155,2662
24171,3379
24198,19731
24210,4353
24236,17502
24252,707
24279,19063
24295,1439
24317,1624
24333,964
24350,23927
24376,945
24392,1021
24414,401
24430,17518
24457,2692
24473,412
24490,2199
24511,3719
24538,1594
24554,3170
24570,161952
24597,2083
24619,3582
24635,2886
24651,1496
24678,1788
24694,4474
24716,1179
24732,1751
24759,7009
24775,9856
24791,4692
24813,1847
24830,1639
24856,1556
24872,13064
24899,7418
24910,101401
24937,2679
24953,1708
24970,5018
24996,9121
25011,674
25038,3306
25054,1159
25070,1301
25097,4785
25119,13715
25135,77951
25151,2312
25178,6157
25194,3493
25216,59182
25232,1134
25259,5403
25275,2285
25291,1967
25313,433317
25330,4576
25356,6397
25372,3401
25399,2567
25410,1171
25437,6288
25453,1017
25470,2497
25496,26632
25518,3911
25534,2416
25550,970
25577,1138
25593,6466
25615,5241
25631,1872
25658,3433
25674,4714
25690,2443
25712,3583
25739,24022
25755,2540
25771,10506
25798,1202
25810,2573
25836,6982
25852,818
25879,492
25895,11284
25917,2707
25933,1771
25950,1602
25976,5122
25992,7129
26018,782
26034,509
26050,10388
26077,11702
26093,2653
26115,4083
26131,1398
26158,1869
26174,864
26190,1897
26212,685
26239,3718
26255,5245
26271,33410
26298,43186
26310,27008
26336,4271
27006,4187
27014,1004
27022,562
27030,2019
27049,1201
27057,54674
27065,2854
27073,7544
27081,1089
27090,3586
27111,2871
27138,2982
27154,886
27170,1057
27197,5359
27219,1571
27235,1440
27251,2991
27278,6012
27294,1197
27316,1365
27332,3523
27359,810
27375,963
27391,1378
27413,4366
27430,1446
27456,14497
27472,5050
27499,1460
27510,2967
27537,690
27553,2841
27570,3511
27596,2761
27618,2627
27634,2944
27650,1387
27677,651
27693,1050
27715,2766
27731,760
27758,2751
27774,1010
27790,4665
27812,3278
27839,3331
27855,273549
27871,3361
27898,9451
27910,1122
27936,16560
27952,2425
27979,752
27995,1976
28010,6803
28037,3936
28053,880
28070,900
28096,4827
28118,3067
28134,3906
28150,597
28177,557
28193,1675
28215,1416
28231,658
28258,13468
28274,2966
28290,3388
28312,1247
28339,10513
28355,3013
28371,8763
28398,594
28410,1990
28436,1027
28452,7277
28479,2237
28495,2405
28517,1733
28533,22173
28550,1462
28576,1753
28592,6028
28614,1438
28630,1211
28657,4825
28673,2721
28690,7169
28711,14924
28738,2447
28754,4612
28770,4973
28797,609
28819,2178
28835,2371
28851,11875
28878,4960
28894,3062
28916,1001
28932,7062
29173,13
29254,15
29262,593
29270,4
29289,125
29297,8
29319,292
29327,920
29335,242
29343,50
29351,1053
29360,1099
29378,12
29386,1011
29394,25
29408,293
29416,10960
29432,1444
29440,19
29459,83
29467,2240
29475,722
29483,23
29491,709
29505,6
29513,1251
29530,62
29548,131
29556,2719
29572,169
29580,32
29599,198
29602,161
29610,28
29645,37
29653,221
29661,1339
29670,121
29688,542
29696,1453
29700,2279
29718,58
29742,4916
29750,6
29785,163
29793,95
29807,2748
29840,32
29874,9
29882,29
29890,26
29904,126
29912,4
29947,430
29955,7085
29971,6004
29980,2014
29998,99
30007,31918
30015,922
30031,5181
30058,28290
30066,2410
30074,38
30082,34
30090,166
30104,696
30112,13187
30120,3044
30147,540
30155,1741
30163,23
30171,4
30180,1559
30198,12704
30201,25
30210,14
30228,6068
30244,197
30252,381
30260,392
30279,354
30287,1622
30309,260
30317,23
30325,15
30333,3
30341,5134
30350,73
30368,22
30376,207
30392,255
30406,8
30414,61
30422,18
30430,9
30449,1648
30457,1242
30465,549
30473,870
30481,922
30490,138
30503,1568
30511,200
30520,44
30538,70
30546,7
30562,1863
30570,132
30597,9
30600,47
30619,405
30627,10020
30635,4111
30651,61
30660,1225
30678,1589
30694,1183
30708,4
30716,1547
30732,1236
30740,68
30759,1499
30767,379
30775,1651
30783,2494
30791,2326
30805,164
30813,1677
30821,31
30830,6067
30848,62
30856,1506
30864,2762
30872,9999
30899,1673
30902,933
30910,2690
30937,888
30953,596
30961,862
30970,1153
30996,4695
31003,1138
31011,559
31038,2861
31054,142489
31070,1481
31097,3106
31119,7148
31135,1070
31151,4517
31194,2777
31216,671
31232,3652
31259,5492
31275,3278
31291,3012
31313,1353
31330,2024
31356,1951
31372,1197
31399,632
31410,9847
31437,1008
31453,3845
31470,539
31496,1140
31518,900
31534,1111
31550,1756
31577,21361
31593,8720
31615,893
31631,6130
31658,2559
31674,1949
31690,17841
31712,5418
31739,1430
31755,676
31771,1995
31798,2120
31810,2357
31836,2296
31852,1448
31879,2471
31895,5011
31917,5674
31933,889
31950,37770
31976,1438
31992,668
32018,1420
32034,874
32050,1638
32077,3457
32093,3174
32115,3695
32131,5377
32158,2458
32174,1527
32190,3367
32212,1544
32239,2847
32255,1534
32298,840
32310,1180
32336,16454
32352,1885
32379,680
32395,701
32417,6696
32433,1243
32450,900
32476,9726
32492,2086
32514,4115
33014,1836
33030,2586
33057,1788
33065,1562
33073,1610
33090,1175
33111,719
33138,26077
33154,3706
33170,700
33197,6678
33219,2919
33235,2977
33251,1001
33260,963
33278,2096
33294,1127
33316,2491
33332,947
33359,1441
33375,2069
33383,1527
33391,1958
33405,1212
33413,4206
33430,1008
33456,1170
33472,1725
33499,2336
33510,3064
33529,1701
33537,4713
33553,3910
33570,4459
33596,943
33618,963
33634,34122
33650,1090
33677,3247
33693,2704
33715,1168
33731,1173
33758,2843
33774,8045
33782,773
33790,2168
33804,1572
33812,1022
33839,1136
33855,2012
33871,1583
33898,1536
33910,12589
33936,5292
33952,1353
33960,1483
33979,3197
33995,3890
34010,938
34029,821
34037,6728
34053,2694
34070,3539
34096,1915
34118,5094
34134,49304
34150,5685
34177,2701
34193,12308
34215,1214
34231,3010
34258,5922
34274,1217
34290,8957
34312,1905
34339,3879
34355,3099
34363,1373
34371,3691
34398,572
34410,5471
34436,8878
34452,2997
34479,649
34495,6684
34509,758
34517,1989
34533,906
34550,4436
34576,3067
34592,3767
34614,3540
34630,2737
34657,1908
34673,15364
34690,5555
34711,2798
34738,3092
34754,706
34770,2918
34797,1670
34819,2216
34835,2005
34851,4910
34878,1683
34894,456
34916,1744
34932,2225
34959,11766
34975,3803
34991,1177
35017,1137
35033,974
35050,1378
35076,2772
35092,4573
35114,4059
35130,5911
35149,1417
35157,124354
35173,1112
35190,1328
35211,4247
35238,6300
35254,1072
35270,1140
35297,794
35319,2794
35335,18060
35351,3105
35378,2634
35394,2111
35416,4816
35432,3626
35459,2420
35475,1490
35491,3417
35513,2175
35530,405
35556,2497
35572,2655
35599,3719
35610,1843
35637,2071
35653,4755
35670,993
35696,1261
35700,1472
35718,4155
35734,38528
35750,4181
35777,1861
35793,7799
35815,6860
35831,2067
35858,767
35874,1308
35890,1511
35912,3731
35939,11104
35947,5956
35955,9681
35971,52768
35998,3532
36013,2263
36030,2335
36056,2779
36072,1262
36080,1221
36099,1541
36110,3872
36137,16841
36153,1395
36170,3951
36196,768
36218,3874
36234,2834
36250,2112
36277,1363
36293,17204
36315,2749
36331,1165
36358,1120
36374,3926
36382,2643
36390,1740
36412,5363
36439,4115
36455,3456
36471,4671
36498,1550
36510,12073
36536,7814
36552,3942
36579,2007
36595,1039
36617,31782
36633,3652
36650,1713
36676,2220
36692,41773
36706,1773
36714,1012
36730,1160
36757,586
36765,1191
36773,3775
36790,1274
36811,465
36820,873
36838,629
36854,40270
36870,896
36897,1970
36919,6037
36935,1511
36951,3568
36978,5099
36994,666
37010,2084
37036,2218
37052,2758
37079,1562
37095,1524
37117,3351
37133,5024
37150,2270
37176,1035
37192,1671
37214,6890
37222,790
37230,5612
37257,4300
37273,1663
37290,1858
37303,1048
37311,3746
37338,1499
37354,4131
37370,2477
37397,2432
37419,8897
37427,925
37435,2216
37451,1236
37460,1582
37478,2923
37494,3484
37516,3818
37532,1705
37559,1832
37567,1383
37575,1111
37583,545
37591,2029
37613,10455
37621,1076
37630,2173
37656,2252
37672,740
37680,3911
37699,2000
37710,839
37737,2479
37753,2794
37770,3279
37796,2318
37818,13241
37834,542
37850,1045
37877,2850
37893,3093
37915,1919
37931,3455
37940,1258
37958,1269
37974,2529
37990,889
38016,4166
38032,6553
38059,4717
38067,2105
38075,33883
38091,2053
38113,7407
38130,1102
38156,1238
38164,4667
38172,3777
38199,2725
38210,4154
38237,1936
38253,3134
38270,3816
38296,2542
38318,1410
38334,7577
38342,1408
38350,2205
38377,1494
38393,1242
38415,5782
38431,994
38458,3992
38474,1734
38490,451131
38512,2995
38539,1191
38555,5914
38571,1227
38598,896
38610,5765
38636,6184
38652,4121
38679,1108
38695,1212
38717,5608
38733,18754
38750,4791
38776,5990
38792,1315
38806,1627
38814,3088
38822,3439
38830,3990
38857,4301
38865,1366
38873,1674
38890,3584
38911,2881
38938,2004
38946,1912
38954,1473
38962,2
38970,4036
38997,1268
39004,88
39012,13652
39020,15
39039,5448
39047,4303
39055,3819
39063,1980
39071,2011
39080,3373
39098,11608
39102,32
39110,2123
39136,18806
39144,1894
39152,1067
39160,21
39179,1463
39195,3207
39209,19
39217,1224
39233,2351
39250,1368
39276,545
39292,1793
39306,44
39314,1880
39322,9
39330,1285
39357,2299
39373,5879
39390,2264
39411,3286
39438,3600
39454,2975
39470,1891
39489,2347
39497,4355
39519,1921
39535,4913
39551,1966
39578,15291
39594,5088
39616,1301
39624,1629
39632,5672
39640,1486
39659,84019
39675,1068
39691,3350
39713,5629
39730,3562
39748,2504
39756,938
39772,1100
39799,1257
39810,2886
39837,2209
39845,2473
39853,3045
39870,1846
39896,1582
39900,1227
39918,1775
39926,1341
39934,39360
39942,1506
39950,1885
39969,1304
39977,1743
39985,3519
39993,2408
40002,1901
40010,2160
40029,2564
40037,7696
40045,3640
40053,3665
40061,1391
40070,787
40088,2996
40096,2069
40100,1270
40118,2796
40126,1335
40134,1004
40142,1619
40150,1439
40169,2118
40177,4582
40185,2180
40193,1985
40207,2703
40215,7655
40223,954
40231,1797
40240,1744
40258,1259
40266,5013
40274,1611
40282,7421
40290,9220
40304,871
40312,27225
40320,8879
40339,5975
40347,2519
40355,2018
40363,2167
40371,6768
40380,1533
40398,5364
40401,1400
40410,1949
40428,1917
40436,1516
40444,1376
40452,3041
40460,1249
40479,724
40487,1667
40495,865
40509,1503
40517,15286
40525,1007
40533,1536
40541,1199
40550,3159
40568,2182
40576,2582
40584,1829
40592,2862
40606,1506
40614,592
40622,1480
40630,785
40649,2892
40657,669
40665,2365
40673,6339
40681,10563
40690,42103
40703,958
40711,655
40720,3925
40738,1317
40746,1860
40754,1610
40762,641
40770,3218
40789,8535
40797,33959
40800,11201
40819,3260
40827,722
40835,14258
40843,2559
40851,5324
40860,4453
40878,664
40886,1927
40894,3799
40908,1967
40916,4147
40924,530
40932,2334
40940,1193
40959,1192
40967,765
40975,7566
40983,2719
40991,2620
41009,775
41017,6622
41025,5079
41033,573
41041,2820
41050,2328
41068,611
41076,8147
41084,614
41092,1466
41106,914
41114,33503
41122,1663
41130,1164
41149,1147
41157,9018
41165,1668
41173,5385
41181,1264
41190,2255
41203,904
41211,795
41220,785
41238,834548
41246,2219
41254,6883
41262,902
41270,2542
41289,934
41297,1303
41300,736
41319,822
41327,2496
41335,123818
41343,3236
41351,735
41360,1171
41378,3950
41386,1142
41394,954
41408,531
41416,12893
41424,2189
41432,1470
41440,944
41459,8182
41467,2865
41475,19599
41483,460
41491,1816
41505,967
41513,1689
41521,1233
41530,1466
41548,2238
41556,4190
41564,1121
41572,3730
41580,1009
41599,5096
41602,1678
41610,2297
41629,7479
41637,1460
41645,2606
41653,6026
41661,2559
41670,4343
41688,2042
41696,806
41700,969
41718,5601
41726,860
41734,1240
41742,950
41750,1176
41769,1618
41777,5131
41785,2029
41793,12689
41807,568
41815,4499
41823,695
41831,1931
41840,1464
41858,7637
41866,847
41874,5906
41882,2132
41890,3550
41904,671
41912,1334
41920,2975
41939,4758
41947,2398
41955,597
41963,828
41971,3813
41980,1706
41998,11825
42005,1736
42013,1411
42021,1976
42030,993
42048,1430
42056,4893
42064,779
42072,1057
42080,596
