CD_MUNICIPIO,Soma - QT_VOTOS
41106,1452
41114,43750
41122,3738
41130,3063
41149,1439
41157,8635
41165,3023
41173,7938
41181,2128
41190,4005
41203,2939
41211,1613
41220,2523
41238,703755
41246,2722
41254,7521
41262,2205
41270,3817
41289,2881
41297,4308
41300,2958
41319,2201
41327,2255
41335,112360
41343,2635
41351,2033
41360,1987
41378,4693
41386,3145
41394,1025
41408,2001
41416,11029
41424,2306
41432,1931
41440,1673
41459,19692
41467,2275
41475,9809
41483,2435
41491,2723
41505,2859
41513,1067
41521,3109
41530,2442
41548,1908
41556,5194
41564,1266
41572,3604
41580,1227
41599,6095
41602,5239
41610,3011
41629,8703
41637,2095
41645,2428
41653,4059
41661,1062
41670,5214
41688,2513
41696,2870
41700,2308
41718,13432
41726,2162
41734,2026
41742,4523
41750,1827
41769,1534
41777,4161
41785,1950
41793,12280
41807,2137
41815,2216
41823,1859
41831,3212
41840,2227
41858,6367
41866,2369
41874,7937
41882,4179
41890,3926
41904,3635
41912,1439
41920,2403
41939,2909
41947,1745
41955,1227
41963,2441
41971,2870
41980,1100
41998,14026
42005,2861
42013,1846
42021,3213
42030,2640
42048,1251
42056,3443
42064,1751
42072,1451
42080,2500
42099,5879
42102,2348
42110,6798
42129,2167
42137,3652
42145,970
42153,1482
42161,1752
42170,3413
42188,3312
42196,4914
42200,2913
42218,5301
42226,2466
42234,12335
42242,2431
42250,4481
42269,4639
42277,2626
42285,2744
42293,2903
42307,1765
42315,6852
42323,1767
42331,2593
42340,1302
42358,4042
42366,1869
42374,1985
42382,2149
42390,4301
42404,4499
42412,1395
42420,1636
42439,2307
42447,1478
42455,12197
42463,1316
42471,1929
42480,1469
42498,2736
42501,2593
42510,5052
42528,3498
42536,6533
42544,2692
42552,2319
42560,2046
42579,3822
42587,1748
42595,7228
42617,1493
42633,8977
42650,9738
42676,21977
42692,3693
42714,1798
42730,6730
42757,1089
42773,4143
42790,4505
42811,3663
42838,6768
42854,5959
42870,5064
42897,5755
42919,1471
42935,1139
42951,1647
42978,997
42994,1140
43010,4945
43036,1760
43052,24425
43079,1974
43095,6499
43117,420
43133,2086
43150,3779
43176,1761
43192,2224
43214,4735
43230,1194
43257,2628
43273,1170
43290,3354
43311,5781
43338,3281
43354,3036
43370,926
43397,3594
43419,2957
43435,988
43451,8369
43478,1918
43494,8955
43516,1376
43532,4487
43559,2665
43575,2844
43591,18137
43613,2128
43630,2181
43656,44178
43672,5046
43699,653
43710,162786
43737,2700
43753,11355
43770,3001
43796,1205
43818,8214
43834,3326
43850,7425
43877,25144
43893,4007
43915,1327
43931,1466
43958,1050
43974,1422
43990,1692
44016,2043
44032,3234
44059,2589
44075,1764
44091,2440
44113,1895
44130,1357
44156,5517
44172,23339
44199,2774
44210,2293
44237,2056
44253,2089
44270,1948
44296,1603
44318,19045
44334,2178
44350,2837
44377,2444
44393,6807
44415,1552
44431,2480
44458,60868
44474,1966
44490,1524
44512,1903
44539,2311
44555,1111
44571,2583
44598,3240
44610,2292
44636,3290
44652,2509
44679,733
44695,928
44717,6153
44733,2728
44750,3222
44776,5451
44792,8390
44814,21117
44830,7256
44857,11844
44873,2034
44890,3267
44911,1248
44938,1031
44954,2532
44970,3635
44997,2286
45012,12071
45039,1087
45055,1502
45071,2087
45098,1613
45110,2701
45136,5015
45152,933
45179,4108
45195,2699
45217,15808
45233,2664
45250,1022
45276,1340
45292,3201
45314,1879
45330,10303
45357,2587
45373,2846
45390,4249
45411,13705
45438,1687
45454,1932
45470,1115
45497,1885
45519,5279
45535,56237
45551,6057
45578,529
45594,9447
45616,3054
45632,4412
45659,6779
45675,3512
45691,1512
45713,2019
45730,14800
45756,3099
45772,2396
45799,3640
45810,1749
45837,2220
45853,2923
45870,2794
45896,6284
45918,3327
45934,2985
45950,48879
45977,747
45993,1015
46019,11642
46035,2763
46051,2685
46078,2260
46094,3968
46116,2182
46132,2091
46159,1209
46175,6764
46191,2356
46213,2775
46230,5611
46256,47691
46272,1687
46299,2790
46310,2237
46337,38302
46353,3154
46370,17931
46396,2644
46418,6405
46434,3849
46450,4041
46477,19299
46493,11656
46515,1722
46531,8030
46558,1320
46574,3196
46590,3662
46612,4431
46639,3758
46655,6693
46671,3599
46698,7586
46710,2475
46736,3225
46752,18682
46779,2789
46795,5944
46817,1424
46833,32408
46850,2535
46876,12032
46892,1807
46914,6176
46930,4265
46957,1391
46973,4011
46990,1174
47015,22182
47031,26063
47058,1327
47074,2902
47090,5142
47112,3059
47139,2202
47155,9219
47171,1437
47198,5412
47210,1979
47236,22945
47252,12917
47279,1358
47295,3372
47317,2437
47333,180954
47350,2434
47376,2816
47392,5661
47414,2192
47430,10699
47457,1626
47473,4092
47490,5299
47511,14906
47538,5890
47554,4756
47570,2059
47597,2230
47619,2684
47635,27564
47651,1104
47678,18381
47694,2153
47716,7765
47732,1941
47759,4477
47775,2828
47791,8906
47813,2120
47830,6655
47856,7264
47872,20470
47899,6311
47910,6081
47937,2252
47953,4331
47970,3560
47996,26911
48011,1977
48038,1160
48054,1764
48070,1147
48097,3278
48119,2053
48135,9570
48151,5365
48178,6209
48194,5262
48216,11329
48232,1162
48259,948
48275,7697
48291,2107
48313,4481
48330,2018
48356,10680
48372,1290
48399,6033
48410,3798
48437,3819
48453,2055
48470,2319
48496,1038
48518,2667
48534,6068
48550,5841
48577,8193
48593,4111
48615,14435
48631,5659
48658,111080
48674,3434
48690,2426
48712,1465
48739,1893
48755,2124
48771,28680
48798,7902
48810,6136
48836,1213
48852,10129
48879,1186
48895,3360
48917,7553
48933,6523
48950,30489
48976,1532
48992,4563
49018,4147
49034,13328
49050,11217
49077,1180
49093,1193
49115,12804
49131,1409
49158,1014
49174,12941
49190,6138
49212,34587
49239,2910
49255,5595
49271,1908
49298,2510
49310,872
49336,2591
49352,2372
49379,4605
49395,21379
49417,18210
49433,5963
49450,5004
49476,7309
49492,871
49514,5392
49530,3211
49557,1000
49573,28437
49590,30612
49611,20332
49638,2284
49654,4179
49670,2340
49697,2956
49719,5785
49735,7018
49751,1970
49778,1173
49794,1327
49816,2985
49832,1196
49859,17093
49875,1495
49891,1396
49913,1433
49930,1586
49956,4163
49972,5975
49999,1532
50016,1599
50032,2048
50059,1805
50075,1861
50091,2408
50113,2775
50130,1789
50156,6120
50172,1387
50199,2603
50210,4346
50237,13515
50253,4356
50270,5960
50296,7058
50318,3093
50334,5065
50350,37183
50377,2932
50393,10254
50415,22919
50431,14983
50458,4610
50474,4863
50490,34169
50512,1920
50539,3729
50555,8687
50571,2643
50598,853
50610,2850
50636,1790
50652,1864
50679,5647
50695,1982
50717,3125
50733,1499
50750,1123
50776,6711
50792,7995
50814,3654
50830,3961
50857,3259
50873,2196
50890,3878
50911,86681
50938,1559
50954,3754
50970,5145
50997,1314
51012,2341
51039,2524
51055,2092
51071,3278
51098,4085
51110,9154
51136,5521
51152,6437
51179,2646
51195,4412
51217,2297
51233,954
51250,2830
51276,1634
51292,3895
51314,3431
51330,38119
51357,5854
51373,6258
51390,14737
51411,2351
51438,11658
51454,2579
51470,2667
51497,1737
51519,1734
51535,3956
51551,63793
51578,5208
51594,4437
51616,1825
51632,5054
51659,2519
51675,1414
51691,3299
51713,1765
51730,1289
51756,1654
51772,3369
51799,2655
51810,1804
51837,2055
51853,2129
51870,1822
51896,1537
51918,8102
51934,1240
51950,7560
51977,7216
51993,1620
52019,2112
52035,1764
52051,3844
52078,4368
52094,962
52116,1446
52132,18039
52159,1644
52175,1704
52191,6662
52213,19259
52230,2935
52256,2206
52272,2130
52299,3650
52310,1610
52337,2012
52353,3062
52370,5227
52396,6458
52418,7887
52434,2035
52450,905
52477,12030
52493,26233
52515,2860
52531,6423
52558,6397
52574,8068
52590,1610
52612,1431
52639,1101
52655,1164
52671,2288
52698,2699
52710,1329
52736,9528
52752,3343
52779,1434
52795,3243
52817,2231
52833,3171
52850,1119
52876,2086
52892,3486
52914,2599
52930,16216
52957,716
52973,654
52990,3764
53015,2059
53031,2688
53058,2360
53074,1884
53090,1855
53112,1175
53139,3519
53155,713
53171,2132
53198,3139
53210,1439
53236,4314
53252,2513
53279,844
53295,1642
53317,378
53333,2537
53350,3168
53376,2471
53392,933
53414,8281
53430,56124
53457,1433
53473,1564
53490,1382
53511,5980
53538,1643
53554,1829
53570,1973
53597,8214
53619,973
53635,768
53651,1754
53678,3908
53694,5315
53716,37952
53732,18436
53759,2949
53775,1448
53791,5490
53813,1887
53830,3101
53856,17182
53872,18312
53899,2133
53910,8390
53937,8423
53953,1671
53970,28614
53996,4987
54011,83899
54038,190299
54054,1285
54070,19267
54097,4207
54119,765
54135,31831
54151,10291
54178,8075
54194,6493
54216,894
54232,1270
54259,33067
54275,31871
54291,1722
54313,1414
54330,4622
54356,3064
54372,3870
54399,2245
54410,13668
54437,1948
54453,3722
55000,4784
55018,1320
55026,1575
55034,3092
55042,1429
55050,795
55069,871
56006,2935
56014,6641
56022,3953
56030,8083
56049,2350
56057,2927
56065,2412
56073,7419
56081,3101
56090,2172
56103,3851
56111,22919
56120,7689
56138,3130
56146,2941
56154,7577
56162,3061
56170,10696
56189,7118
56197,4321
56200,2956
56219,2677
56227,5183
56235,33202
56251,90253
56278,5899
56294,25376
56308,3279
56316,9708
56332,2168
56359,1299
56375,6867
56391,2014
56413,7771
56430,5120
56456,6438
56472,24381
56499,2983
56502,1728
56510,3269
56537,3701
56553,8504
56570,2521
56596,4692
56618,3227
56626,3933
56634,33128
56650,3211
56677,7813
56693,5755
56715,2335
56731,4678
56758,3917
56774,13255
56790,5026
56812,8064
56839,4908
56855,3478
56871,1983
56898,3580
56910,5152
56936,7866
56952,3427
56979,33018
56995,123629
57010,17910
57037,103870
57053,95478
57070,3064
57096,4465
57118,5121
57134,9803
57150,7296
57916,2798
57932,7332
57959,3499
57975,3682
57991,3781
58009,7545
58017,32899
58025,4289
58033,24357
58041,102528
58050,26016
58068,3465
58076,47486
58084,2439
58092,7249
58106,12349
58114,9839
58122,31766
58130,40668
58149,23369
58157,13330
58165,3831
58173,4793
58181,3162
58190,100427
58203,25467
58211,5613
58220,3107
58238,6208
58246,7542
58254,8213
58262,6453
58270,6876
58289,8976
58297,5982
58300,4225
58319,3925
58327,5970
58335,213922
58343,2277
58351,4268
58360,8310
58378,55866
58386,2848
58394,25434
58408,8320
58416,5337
58424,16840
58432,19567
58440,8278
58459,3269
58467,39663
58475,58014
58491,59832
58513,10142
58530,54061
58556,5723
58572,7537
58599,8938
58610,4609
58637,39207
58653,162882
58670,46661
58696,171677
58718,10260
58734,11138
58750,9086
58777,67181
58793,8385
58815,5510
58831,27584
58858,12124
58874,5989
58890,4231
58912,3424
58939,9690
58955,8523
58971,222694
58998,11393
59013,112389
59030,14548
59056,2677
59072,5432
59099,19094
59110,5452
59137,4079
59153,31265
59170,3671
59196,25440
59218,23661
59234,10953
59250,81419
59277,8339
59293,3073
59315,6589
59331,2830
60011,1734159
61000,3017
61018,5122
61026,701
61034,1113
61042,3523
61050,6904
61069,1367
61077,1750
61085,1596
61093,3142
61107,2342
61115,961
61123,590
61131,7299
61140,1198
61158,1190
61166,5512
61174,1037
61182,761
61190,4397
61204,6442
61212,898
61220,5127
61239,984
61247,719
61255,5724
61263,5353
61271,1017
61280,15004
61298,957
61301,1184
61310,45165
61328,2261
61336,11678
61344,1387
61352,1411
61360,1738
61379,13354
61387,1043
61395,992
61409,1080
61417,12281
61425,702
61433,5799
61441,1048
61450,1498
61468,1553
61476,1051
61484,5493
61492,8119
61506,1460
61514,1409
61522,615
61530,6461
61549,1693
61557,35393
61565,4071
61573,6517
61581,1307
61590,1760
61603,1179
61611,1742
61620,1350
61638,66381
61646,922
61654,24138
61662,2452
61670,1646
61689,4067
61697,1587
61700,2753
61719,2868
61727,57692
61735,1901
61743,3154
61751,10932
61760,697
61778,22847
61786,1384
61794,20387
61808,1247
61816,32014
61824,814
61832,2857
61840,1708
61859,1527
61867,504
61875,2851
61883,754
61891,17644
61905,4248
61913,3410
61921,720
61930,442
61948,1416
61956,1919
61964,580
61972,3511
61980,2500
61999,1644
62006,3593
62014,1031
62022,553
62030,5047
62049,589
62057,7658
62065,632
62073,2239
62081,1044
62090,23921
62103,1187
62111,9606
62120,476
62138,102713
62146,1524
62154,3785
62162,1118
62170,14217
62189,661
62197,80145
62200,427
62219,13525
62227,567
62235,689
62243,1010
62251,2300
62260,730
62278,1485
62286,406
62294,17980
62308,1765
62316,6910
62324,613
62332,4431
62340,861
62359,2205
62367,367
62375,2286
62383,2403
62391,11424
62405,515
62413,5165
62421,765
62430,330
62448,659
62456,1226
62472,2702
62499,33816
62510,33003
62553,1030
62570,4390
62596,4071
62618,4551
62634,3544
62650,917
62677,1228
62693,9973
62715,18741
62731,7636
62758,4546
62774,3545
62790,1338
62812,26161
62839,1639
62855,25152
62871,2275
62898,6621
62910,286779
62936,18977
62952,10493
62979,1071
62995,3097
63010,5548
63037,636
63053,10127
63070,3639
63096,9323
63118,30819
63134,118877
63150,3147
63177,4901
63193,944
63215,6520
63231,20301
63258,1497
63274,1697
63290,4373
63312,7508
63339,2932
63355,3034
63371,2754
63398,1528
63410,5025
63436,1981
63452,4674
63479,2880
63495,5100
63517,1013
63533,1840
63550,763
63576,14272
63592,2060
63614,71547
63630,6495
63657,2326
63673,569
63690,17778
63711,36581
63738,6194
63754,5700
63770,154387
63797,2380
63819,2774
63835,4692
63851,1021
63878,2241
63894,7569
63916,3146
63932,1996
63959,1437
63975,3683
63991,3422
64017,88298
64033,20079
64050,1807
64076,1062
64092,4476
64114,14631
64130,1265
64157,55271
64173,555
64190,908
64211,2246
64238,1016
64254,67686
64270,57575
64297,42174
64319,615
64335,1892
64351,8113
64378,1267
64394,2256
64416,2350
64432,1216
64459,2455
64475,1601
64491,7765
64513,4295
64530,6174
64556,5529
64572,1719
64599,3154
64610,687
64637,1490
64653,5978
64670,6975
64696,25075
64718,2466
64734,10125
64750,76431
64777,337689
64793,1409
64815,2094
64831,2274
64858,1277
64874,8857
64890,2239
64912,1229
64939,11458
64955,15182
64971,2222
64998,1899
65013,5503
65030,7426
65056,2550
65072,6571
65099,9596
65110,51345
65137,1191
65153,1189
65170,668
65196,3009
65218,7427
65234,1261
65250,1345
65277,4819
65293,4454
65315,1176
65331,1407
65358,5023
65374,6629
65390,2497
65412,849
65439,25948
65455,53188
65471,28371
65498,19273
65510,68686
65536,13633
65552,6854
65579,3487
65595,3092
65617,1807
65633,99364
65650,9264
65676,2573
65692,21593
65714,4215
65730,3090
65757,2042
65773,2034
65790,33624
65811,12525
65838,8399
65854,1958
65870,14085
65897,49573
65919,1777
65935,2981
65951,11811
65978,9037
65994,1459
66010,30942
66036,7501
66052,6936
66079,22163
66095,1257
66117,2446
66133,1193
66150,7318
66176,1567
66192,91357
66214,3481
66230,4161
66257,8467
66273,1776
66290,4473
66311,1355
66338,2327
66354,19516
66370,9974
66397,46753
66419,1310
66435,11660
66451,16788
66478,10656
66494,3673
66516,777
66532,3416
66559,1293
66575,1205
66591,888
66613,3135
66630,1432
66656,1082
66672,912
66699,13058
66710,19164
66737,2214
66753,1328
66770,3096
66796,971
66818,41031
66834,638
66850,5348
66877,19461
66893,126418
66915,1552
66931,1176
66958,5470
66974,2067
66990,4194
67016,895
67032,4340
67059,5727
67075,10875
67091,1130
67113,13005
67130,105855
67156,26506
67172,15611
67199,776
67210,610
67237,16171
67253,1566
67270,8387
67296,4717
67318,3683
67334,1315
67350,1376
67377,15598
67393,6670
67415,2696
67431,1014
67458,1806
67474,1673
67490,4061
67512,2242
67539,1878
67555,1207
67571,1409
67598,3195
67610,5313
67636,773
67652,1150
67679,1065
67695,13728
67717,6705
67733,1690
67750,1148
67776,671
67792,11020
67814,1339
67830,1456
67857,1833
67873,8879
67890,222285
67911,594
67938,5306
67954,22040
67970,2276
67997,2074
68012,2647
68039,2835
68055,2289
68071,4425
68098,3172
68110,9564
68136,5128
68152,1293
68179,4599
68195,1182
68217,2090
68233,1629
68250,3595
68276,3136
68292,1670
68314,26362
68330,2368
68357,8060
68373,1588
68390,826
68411,4914
68438,7263
68454,2439
68470,11804
68497,6066
68519,1963
68535,17466
68551,1352
68578,11265
68594,6183
68616,32659
68632,2866
68659,8746
68675,2738
68691,1171
68713,2645
68730,5471
68756,73612
68772,6896
68799,3977
68810,1989
68837,5518
68853,6224
68870,13061
68896,2355
68918,8842
68934,1472
68950,737
68977,34621
68993,1235
69019,3661
69035,755
69051,10562
69078,748
69094,1594
69116,2216
69132,10005
69159,9797
69175,3697
69191,4360
69213,75180
69230,1040
69256,3215
69272,9030
69299,42130
69310,6603
69337,8030
69353,2870
69370,1037
69396,2908
69418,1618
69434,1765
69450,7398
69477,1414
69493,4515
69515,1118
69531,12577
69558,2474
69574,1329
69590,2865
69612,5583
69639,1489
69655,1509
69671,32866
69698,139784
69710,1637
69736,1544
69752,2949
69779,1799
69795,37670
69817,6410
69833,14599
69850,2761
69876,2489
69892,713
69914,912
69930,1340
69957,744
69973,1069
69990,2324
70017,4506
70033,1248
70050,28325
70076,9455
70092,2045
70114,1610
70130,3176
70157,1523
70173,37322
70190,1283
70211,3485
70238,754
70254,921
70270,6102
70297,7147
70319,1835
70335,6151
70351,4899
70378,12195
70394,2872
70416,1164
70432,900
70459,491
70475,35047
70491,802
70513,4553
70530,5979
70556,4662
70572,207330
70599,1896
70610,4245
70637,1444
70653,2028
70670,997
70696,975
70718,113693
70734,2556
70750,262223
70777,45297
70793,68042
70815,831
70831,18222
70858,981
70874,853
70890,12959
70912,2605
70939,1643
70955,10897
70971,83408
70998,159996
71013,3624
71030,8590
71056,7278
71072,3677921
71099,5641
71110,1835
71137,19790
71153,23934
71170,2532
71196,3452
71218,86702
71234,2506
71250,1306
71277,789
71293,3027
71315,11741
71331,5478
71358,30990
71374,2984
71390,3850
71412,1886
71439,5979
71455,154335
71471,2362
71498,63899
71510,79961
71536,2284
71552,3609
71579,99036
71595,2104
71617,2896
71633,1660
71650,1154
71676,5167
71692,5254
71714,1792
71730,3667
71757,11472
71773,6021
71790,2223
71811,21423
71838,59916
71854,1487
71870,6937
71897,2006
71919,6735
71935,796
71951,1548
71978,7918
71994,1477
72010,10708
72036,2913
72052,437
72079,735
72095,19763
72117,1340
72133,2364
72150,503
72176,1943
72192,388
72214,2413
72230,2827
72257,25699
72273,4838
72311,7931
72338,26370
72354,2298
72370,16015
72397,3588
72419,1879
72435,27170
72451,17012
72737,14203
73008,1032
73016,974
73024,1674
73032,1960
73040,1920
73059,1830
73067,849
73075,1124
73083,1902
73091,3001
73105,816
73113,1537
73121,1393
73130,1035
73148,937
73156,1222
73164,984
73172,1113
73180,4074
73199,1258
73202,1608
73210,958
73229,1577
73237,891
73245,793
73253,877
73261,1307
73270,1026
73288,2317
73296,3212
73300,1360
73318,1341
73326,1098
73334,2120
73342,1295
73350,2264
73369,1143
73377,661
73385,3267
73393,1120
73407,1258
73415,1198
73423,1476
73431,965
73440,62961
73458,815
73466,652
73474,812
73482,1570
73504,982
73512,1860
73520,1191
73539,1020
73547,774
73555,670
73563,801
73571,737
73580,985
73598,950
73601,833
73610,1710
74004,1251
74012,1941
74020,1932
74039,2468
74047,2219
74055,2343
74063,1469
74071,24504
74080,2969
74098,3731
74101,1112
74110,2931
74128,729
74136,2203
74144,1201
74152,1621
74160,901
74179,6784
74187,1346
74195,5141
74209,1222
74217,4022
74225,5051
74233,2525
74241,1543
74250,21614
74268,1181
74276,15853
74284,768
74292,4840
74306,1080
74314,3543
74322,25351
74330,1959
74349,1934
74357,37349
74365,2034
74373,2830
74381,863
74390,4419
74403,916
74411,1167
74420,874
74438,3488
74446,10312
74454,5575
74462,2038
74470,2981
74489,1040
74497,2709
74500,797
74519,1006
74527,1605
74535,3660
74543,2292
74551,5366
74560,714
74578,878
74586,3741
74594,3143
74608,1451
74616,2249
74624,825
74632,2086
74640,1378
74659,1022
74667,750
74675,1860
74683,484
74691,5282
74705,1433
74713,18016
74721,838
74730,1799
74748,5869
74756,3902
74764,1148
74772,9930
74780,1524
74799,1847
74802,3785
74810,25316
74829,1187
74837,21035
74845,607
74853,4058
74861,1674
74870,5891
74888,1942
74896,4235
74900,3174
74918,3515
74926,908
74934,62049
74942,2221
74950,15415
74969,1308
74977,2332
74985,2326
74993,3848
75000,2882
75019,5789
75027,2279
75035,5645
75043,27925
75051,12498
75060,2334
75078,3072
75086,1068
75094,4947
75108,1344
75116,5604
75124,1443
75132,47913
75140,2471
75159,6725
75167,1553
75175,2958
75183,1759
75191,1130
75205,6711
75213,4437
75221,3743
75230,3783
75248,2377
75256,10023
75264,867
75272,6728
75280,1429
75299,4823
75302,509
75310,1842
75329,1294
75337,4493
75345,2072
75353,391675
75361,2059
75370,3660
75388,2635
75396,1452
75400,1750
75418,12606
75426,2149
75434,1377
75442,3439
75450,2487
75469,1569
75477,3197
75485,1716
75493,2788
75507,1461
75515,1537
75523,6466
75531,1516
75540,1306
75558,2059
75566,1224
75574,3991
75582,1280
75590,934
75604,2515
75612,1711
75620,1191
75639,53259
75647,1001
75655,25034
75663,2514
75671,3452
75698,6090
75710,5627
75736,1673
75744,1471
75752,1370
75760,2913
75779,685
75787,1214
75795,1299
75809,2263
75817,3234
75833,48299
75850,2271
75876,6846
75892,6434
75914,9635
75930,1958
75957,1175
75973,6854
75990,3493
76015,1110
76031,3156
76058,3214
76074,14365
76090,3231
76112,1444
76139,1492
76155,1658
76171,3816
76198,1347
76210,3403
76236,8303
76252,763
76279,1414
76295,11239
76317,3037
76333,7196
76350,4014
76376,1860
76392,1450
76414,1760
76430,3385
76457,689
76473,2821
76490,2789
76511,1184
76538,1766
76554,1320
76570,11946
76597,10365
76619,1357
76635,4268
76651,1496
76678,83923
76694,1699
76716,3140
76732,2770
76759,5597
76775,7498
76791,6188
76813,3025
76830,7971
76856,1761
76872,7348
76899,3088
76910,74885
76937,1758
76953,4673
76970,1525
76996,2407
77011,9327
77038,1011
77054,668
77070,3024
77097,4293
77119,1176
77135,1433
77151,569
77178,1154
77194,2639
77216,5659
77232,2058
77259,3272
77275,8002
77291,1207
77313,9501
77330,12752
77356,6852
77372,4560
77399,5145
77410,3609
77437,3131
77453,28097
77470,1009
77496,16163
77518,19717
77534,1406
77550,1888
77577,3427
77593,1821
77615,2314
77631,1898
77658,10741
77674,5549
77690,22971
77712,10432
77739,1394
77755,4316
77771,69975
77798,3650
77810,1081
77836,796
77852,1032
77879,1654
77895,2380
77917,8309
77933,1842
77950,4223
77976,3428
77992,1683
78018,3600
78034,997
78050,4852
78077,4479
78093,2178
78115,6898
78131,3287
78158,4397
78174,3110
78190,995
78212,11075
78239,5069
78255,10797
78271,3672
78298,2189
78310,1356
78336,1452
78352,1748
78379,5557
78395,1075
78417,1109
78433,2298
78450,2820
78476,774
78492,1900
78514,3524
78530,3462
78557,1858
78573,5984
78590,9169
78611,1133
78638,862
78654,1862
78670,1669
78697,3430
78719,3172
78735,2221
78751,3406
78778,5531
78794,1353
78816,2955
78832,1331
78859,56655
78875,12605
78891,6344
78913,2281
78930,657
78956,2644
78972,1327
78999,2116
79014,4064
79030,1571
79057,2887
79073,5789
79090,1284
79111,3658
79138,2569
79154,16271
79170,3429
79197,3287
79219,3240
79235,5499
79251,4136
79278,26548
79294,2238
79316,2024
79332,5287
79359,18102
79375,11854
79391,929
79413,2810
79430,3992
79456,3161
79472,1770
79499,1703
79510,3685
79537,7474
79553,7106
79570,1770
79596,1328
79618,1131
79634,9358
79650,2861
79677,1422
79693,2767
79715,6483
79731,1646
79758,2576
79774,1712
79790,843
79812,2603
79839,1626
79855,3488
79871,3072
79898,2038
79910,1552
79936,1379
79952,3806
79979,2237
79995,1607
80004,2796
80012,3944
80020,1891
80039,1325
80047,999
80055,658
80063,1701
80071,1306
80080,473
80098,2068
80101,1331
80110,1389
80128,1090
80136,1823
80144,801
80152,1861
80160,767
80179,1766
80187,874
80195,2695
80209,2070
80217,910
80225,774
80233,1271
80241,1723
80250,5399
80268,892
80276,12522
80284,819
80292,1406
80306,2782
80314,637
80322,1652
80330,886
80349,1626
80357,493
80365,589
80373,874
80381,1569
80390,20811
80403,2049
80411,5028
80420,510
80438,1089
80446,971
80454,14197
80462,970
80470,52292
80489,1023
80497,1892
80500,925
80519,779
80527,2663
80535,3918
80543,1218
80551,16877
80560,1373
80578,16465
80586,485
80594,1176
80608,696
80616,12185
80624,1494
80632,1598
80640,1015
80659,2307
80667,1518
80675,3099
80683,2303
80691,6977
80705,1477
80713,1881
80721,830
80730,9995
80748,766
80756,5061
80764,895
80772,2539
80780,717
80799,1879
80802,852
80810,48271
80829,3010
80837,14216
80845,601
80853,2638
80861,846
80870,2108
80888,1009
80896,33200
80900,682
80918,1208
80926,887
80934,9085
80942,1082
80950,2123
80969,1373
80977,3804
80985,3666
80993,744
81000,1404
81019,936
81027,4806
81035,3616
81043,1166
81051,148344
81060,4531
81078,7517
81086,492
81094,949
81108,771
81116,2785
81124,571
81132,6620
81140,553
81159,2533
81167,498
81175,9881
81183,967
81191,1028
81205,591
81213,1733
81221,1477
81230,2805
81248,831
81256,3011
81264,870
81272,6362
81280,1006
81299,1219
81302,502
81310,4429
81329,716
81337,649
81345,1123
81353,2728
81361,544
81370,8689
81388,984
81396,2049
81400,550
81418,3460
81426,1647
81434,12178
81442,804
81450,1079
81469,563
81477,8038
81485,1075
81493,1294
81507,1103
81515,2219
81523,1582
81531,2316
81540,827
81558,2285
81566,854
81574,2162
81582,1122
81590,3402
81604,695
81612,36138
81620,481
81639,9269
81647,790
81655,2880
81663,4073
81671,3374
81680,770
81698,920
81701,723
81710,1845
81728,3230
81736,3275
81744,2810
81752,23843
81760,661
81779,4959
81787,1022
81795,81886
81809,888
81817,438
81825,1053
81833,32531
81850,10609
81876,1136
81892,3411
81914,3624
81930,829
81957,1735
81973,1617
81990,8603
82015,696
82031,1971
82058,4735
82066,586
82074,2027
82090,959
82112,1022
82139,1060
82155,2420
82171,2261
82198,2221
82210,13590
82236,1314
82252,1938
82279,2326
82295,3186
82317,1395
82333,38048
82350,2308
82376,2962
82392,5127
82414,1894
82430,754
82457,4345
82473,624
82490,1016
82511,3833
82538,4943
82554,850
82570,1417
82597,4007
82619,1285
82635,3163
82651,3273
82678,6311
82694,2201
82716,2106
82732,298
82759,2392
82775,509
82791,3103
82813,743
82830,1221
82856,1098
82872,1412
82899,1504
82910,9602
82937,584
82953,6003
82970,1598
82996,1474
83011,1243
83038,874
83054,3865
83070,519
83097,4902
83119,11312
83135,436
83151,2538
83178,2627
83194,8921
83216,3846
83232,1572
83259,5871
83275,54634
83291,2708
83313,3303
83330,5486
83356,1585
83372,532
83399,8598
83410,2313
83437,2596
83453,5018
83470,2798
83496,5245
83518,2350
83534,1506
83550,6940
83577,4883
83593,4300
83615,940
83631,1127
83658,891
83674,15985
83682,832
83690,1509
83712,1812
83739,2964
83755,1130
83771,1229
83798,8501
83810,788
83836,11189
83852,1315
83879,6189
83895,1263
83909,3241
83917,1717
83925,2615
83933,998
83950,4202
83976,3681
84514,3949
84530,5418
84557,1407
84573,2834
84590,1431
84611,22685
84638,1879
84654,1878
84670,4258
84697,2478
84719,1447
84735,1084
84743,653
84751,588
84760,1987
84778,976
84786,1309
84794,434
84808,648
84816,4602
84824,581
84832,790
84840,1690
84859,1258
84867,290
84875,881
84883,1141
84891,2866
84905,1239
84913,560
84921,2032
84930,430
84948,815
84956,719
84964,1299
84972,1378
84980,3725
84999,1017
85006,2204
85014,4418
85022,1042
85030,1660
85049,1105
85057,2131
85065,1236
85073,21787
85081,803
85090,2501
85103,2684
85111,51231
85120,1558
85138,718
85146,1858
85154,1774
85162,2390
85170,2235
85189,964
85197,4371
85200,1163
85219,4153
85227,1287
85235,3508
85243,358
